Mars Year,Mission subphase,Sol,Ls,Centroid longitude,Centroid latitude,Area (square km),Member ID,Sequence ID,Maximum latitude,Minimum latitude,Confidence interval,Missing data,id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,wind_speed,atmo_opacity,martian_year
32.0,D20,28.0,81.0,133.75,33.05,50807.051,D20_018,,35.25,30.55,100.0,no,1124.0,2015-12-14,1193.0,81.0,Month 3,-84.0,-28.0,875.0,,Sunny,32.0
32.0,D20,29.0,81.0,138.65,34.35,12791.636,D20_018,,35.85,32.85,75.0,no,1125.0,2015-12-15,1194.0,81.0,Month 3,-84.0,-29.0,873.0,,Sunny,32.0
32.0,D20,29.0,81.0,138.65,34.35,12791.636,D20_018,,35.85,32.85,75.0,no,1124.0,2015-12-14,1193.0,81.0,Month 3,-84.0,-28.0,875.0,,Sunny,32.0
,,,,,,,,,,,,,1129.0,2015-12-17,1196.0,82.0,Month 3,-86.0,-27.0,871.0,,Sunny,32.0
,,,,,,,,,,,,,1126.0,2015-12-16,1195.0,82.0,Month 3,-86.0,-32.0,872.0,,Sunny,32.0
32.0,D20,32.0,83.0,-35.85,-15.05,10515.203,D20_033,,-13.95,-15.95,100.0,no,1128.0,2015-12-20,1198.0,83.0,Month 3,-86.0,-23.0,868.0,,Sunny,32.0
32.0,D20,32.0,83.0,-35.85,-15.05,10515.203,D20_033,,-13.95,-15.95,100.0,no,1127.0,2015-12-18,1197.0,83.0,Month 3,-85.0,-26.0,869.0,,Sunny,32.0
32.0,D21,1.0,84.0,-79.95,-2.45,23817.363,D21_001,,-1.05,-3.64999,75.0,no,1132.0,2015-12-23,1201.0,84.0,Month 3,-85.0,-29.0,866.0,,Sunny,32.0
32.0,D21,1.0,84.0,-79.95,-2.45,23817.363,D21_001,,-1.05,-3.64999,75.0,no,1131.0,2015-12-22,1200.0,84.0,Month 3,-84.0,-27.0,866.0,,Sunny,32.0
32.0,D21,1.0,84.0,-79.95,-2.45,23817.363,D21_001,,-1.05,-3.64999,75.0,no,1130.0,2015-12-21,1199.0,84.0,Month 3,-86.0,-29.0,868.0,,Sunny,32.0
32.0,D21,4.0,85.0,-94.55,-34.35,126941.93,D21_002,,-29.15,-39.25,75.0,yes,1136.0,2015-12-25,1203.0,85.0,Month 3,-85.0,-23.0,863.0,,Sunny,32.0
32.0,D21,4.0,85.0,-94.55,-34.35,126941.93,D21_002,,-29.15,-39.25,75.0,yes,1133.0,2015-12-24,1202.0,85.0,Month 3,-85.0,-22.0,864.0,,Sunny,32.0
32.0,D21,4.0,85.0,31.75,-38.05,38757.457,D21_003,,-36.45,-39.25,50.0,yes,1136.0,2015-12-25,1203.0,85.0,Month 3,-85.0,-23.0,863.0,,Sunny,32.0
32.0,D21,4.0,85.0,31.75,-38.05,38757.457,D21_003,,-36.45,-39.25,50.0,yes,1133.0,2015-12-24,1202.0,85.0,Month 3,-85.0,-22.0,864.0,,Sunny,32.0
32.0,D21,7.0,86.0,31.75,-36.55,289474.88,D21_004,,-31.05,-41.55,50.0,yes,1134.0,2015-12-27,1205.0,86.0,Month 3,-86.0,-26.0,861.0,,Sunny,32.0
32.0,D21,7.0,86.0,31.75,-36.55,289474.88,D21_004,,-31.05,-41.55,50.0,yes,1135.0,2015-12-26,1204.0,86.0,Month 3,-84.0,-25.0,862.0,,Sunny,32.0
32.0,D21,7.0,86.0,-45.35,-4.14999,19937.627,D21_005,,-2.74999,-5.14999,100.0,no,1134.0,2015-12-27,1205.0,86.0,Month 3,-86.0,-26.0,861.0,,Sunny,32.0
32.0,D21,7.0,86.0,-45.35,-4.14999,19937.627,D21_005,,-2.74999,-5.14999,100.0,no,1135.0,2015-12-26,1204.0,86.0,Month 3,-84.0,-25.0,862.0,,Sunny,32.0
32.0,D21,9.0,87.0,-99.45,-16.85,67356.266,D21_018,,-14.15,-19.65,50.0,no,1138.0,2015-12-29,1207.0,87.0,Month 3,-85.0,-25.0,858.0,,Sunny,32.0
32.0,D21,9.0,87.0,-99.45,-16.85,67356.266,D21_018,,-14.15,-19.65,50.0,no,1137.0,2015-12-28,1206.0,87.0,Month 3,-85.0,-24.0,859.0,,Sunny,32.0
32.0,D21,10.0,87.0,-85.65,-31.25,31654.211,D21_006,,-29.95,-32.65,50.0,no,1138.0,2015-12-29,1207.0,87.0,Month 3,-85.0,-25.0,858.0,,Sunny,32.0
32.0,D21,10.0,87.0,-85.65,-31.25,31654.211,D21_006,,-29.95,-32.65,50.0,no,1137.0,2015-12-28,1206.0,87.0,Month 3,-85.0,-24.0,859.0,,Sunny,32.0
32.0,D21,10.0,87.0,-96.95,-20.05,75174.859,D21_018,,-16.85,-22.85,50.0,no,1138.0,2015-12-29,1207.0,87.0,Month 3,-85.0,-25.0,858.0,,Sunny,32.0
32.0,D21,10.0,87.0,-96.95,-20.05,75174.859,D21_018,,-16.85,-22.85,50.0,no,1137.0,2015-12-28,1206.0,87.0,Month 3,-85.0,-24.0,859.0,,Sunny,32.0
,,,,,,,,,,,,,1140.0,2016-01-01,1210.0,88.0,Month 3,-85.0,-23.0,854.0,,Sunny,32.0
,,,,,,,,,,,,,1141.0,2015-12-31,1209.0,88.0,Month 3,-85.0,-24.0,855.0,,Sunny,32.0
,,,,,,,,,,,,,1139.0,2015-12-30,1208.0,88.0,Month 3,-85.0,-24.0,857.0,,Sunny,32.0
,,,,,,,,,,,,,1143.0,2016-01-03,1212.0,89.0,Month 3,-86.0,-28.0,851.0,,Sunny,32.0
,,,,,,,,,,,,,1142.0,2016-01-02,1211.0,89.0,Month 3,-83.0,-22.0,853.0,,Sunny,32.0
,,,,,,,,,,,,,1144.0,2016-01-05,1214.0,90.0,Month 4,-85.0,-24.0,849.0,,Sunny,32.0
,,,,,,,,,,,,,1145.0,2016-01-04,1213.0,90.0,Month 4,-84.0,-27.0,851.0,,Sunny,32.0
32.0,D21,20.0,91.0,-75.75,-31.35,207839.05,D21_007,,-27.95,-34.85,50.0,yes,1147.0,2016-01-07,1216.0,91.0,Month 4,-86.0,-28.0,847.0,,Sunny,32.0
32.0,D21,20.0,91.0,-75.75,-31.35,207839.05,D21_007,,-27.95,-34.85,50.0,yes,1146.0,2016-01-06,1215.0,91.0,Month 4,-85.0,-27.0,848.0,,Sunny,32.0
32.0,D21,21.0,92.0,-74.75,-30.15,26222.734,D21_008,,-28.75,-31.75,50.0,yes,1149.0,2016-01-09,1218.0,92.0,Month 4,-86.0,-32.0,845.0,,Sunny,32.0
32.0,D21,21.0,92.0,-74.75,-30.15,26222.734,D21_008,,-28.75,-31.75,50.0,yes,1148.0,2016-01-08,1217.0,92.0,Month 4,-88.0,-27.0,846.0,,Sunny,32.0
32.0,D21,22.0,92.0,24.35,-38.25,255874.14,D21_009,,-32.45,-42.65,50.0,no,1149.0,2016-01-09,1218.0,92.0,Month 4,-86.0,-32.0,845.0,,Sunny,32.0
32.0,D21,22.0,92.0,24.35,-38.25,255874.14,D21_009,,-32.45,-42.65,50.0,no,1148.0,2016-01-08,1217.0,92.0,Month 4,-88.0,-27.0,846.0,,Sunny,32.0
32.0,D21,23.0,93.0,-89.35,-25.15,5706.1001,D21_010,,-24.35,-25.75,100.0,no,1152.0,2016-01-12,1221.0,93.0,Month 4,-87.0,-28.0,841.0,,Sunny,32.0
32.0,D21,23.0,93.0,-89.35,-25.15,5706.1001,D21_010,,-24.35,-25.75,100.0,no,1151.0,2016-01-11,1220.0,93.0,Month 4,-87.0,-28.0,842.0,,Sunny,32.0
32.0,D21,23.0,93.0,-89.35,-25.15,5706.1001,D21_010,,-24.35,-25.75,100.0,no,1150.0,2016-01-10,1219.0,93.0,Month 4,-87.0,-27.0,844.0,,Sunny,32.0
32.0,D21,24.0,93.0,133.45,31.75,77531.25,D21_024,,34.55,28.65,75.0,no,1152.0,2016-01-12,1221.0,93.0,Month 4,-87.0,-28.0,841.0,,Sunny,32.0
32.0,D21,24.0,93.0,133.45,31.75,77531.25,D21_024,,34.55,28.65,75.0,no,1151.0,2016-01-11,1220.0,93.0,Month 4,-87.0,-28.0,842.0,,Sunny,32.0
32.0,D21,24.0,93.0,133.45,31.75,77531.25,D21_024,,34.55,28.65,75.0,no,1150.0,2016-01-10,1219.0,93.0,Month 4,-87.0,-27.0,844.0,,Sunny,32.0
32.0,D21,25.0,93.0,9.25,-0.349998,22367.857,D21_013,,0.850006,-1.35,50.0,no,1152.0,2016-01-12,1221.0,93.0,Month 4,-87.0,-28.0,841.0,,Sunny,32.0
32.0,D21,25.0,93.0,9.25,-0.349998,22367.857,D21_013,,0.850006,-1.35,50.0,no,1151.0,2016-01-11,1220.0,93.0,Month 4,-87.0,-28.0,842.0,,Sunny,32.0
32.0,D21,25.0,93.0,9.25,-0.349998,22367.857,D21_013,,0.850006,-1.35,50.0,no,1150.0,2016-01-10,1219.0,93.0,Month 4,-87.0,-27.0,844.0,,Sunny,32.0
32.0,D21,25.0,93.0,-79.85,-2.05,21234.221,D21_012,,-0.649994,-3.85,75.0,no,1152.0,2016-01-12,1221.0,93.0,Month 4,-87.0,-28.0,841.0,,Sunny,32.0
32.0,D21,25.0,93.0,-79.85,-2.05,21234.221,D21_012,,-0.649994,-3.85,75.0,no,1151.0,2016-01-11,1220.0,93.0,Month 4,-87.0,-28.0,842.0,,Sunny,32.0
32.0,D21,25.0,93.0,-79.85,-2.05,21234.221,D21_012,,-0.649994,-3.85,75.0,no,1150.0,2016-01-10,1219.0,93.0,Month 4,-87.0,-27.0,844.0,,Sunny,32.0
32.0,D21,25.0,93.0,-112.75,-41.65,521556.53,D21_014,,-37.45,-46.55,50.0,yes,1152.0,2016-01-12,1221.0,93.0,Month 4,-87.0,-28.0,841.0,,Sunny,32.0
32.0,D21,25.0,93.0,-112.75,-41.65,521556.53,D21_014,,-37.45,-46.55,50.0,yes,1151.0,2016-01-11,1220.0,93.0,Month 4,-87.0,-28.0,842.0,,Sunny,32.0
32.0,D21,25.0,93.0,-112.75,-41.65,521556.53,D21_014,,-37.45,-46.55,50.0,yes,1150.0,2016-01-10,1219.0,93.0,Month 4,-87.0,-27.0,844.0,,Sunny,32.0
32.0,D21,27.0,94.0,-89.85,-29.05,119301.24,D21_011,,-25.45,-32.15,75.0,yes,1155.0,2016-01-14,1223.0,94.0,Month 4,-88.0,-26.0,839.0,,Sunny,32.0
32.0,D21,27.0,94.0,-89.85,-29.05,119301.24,D21_011,,-25.45,-32.15,75.0,yes,1153.0,2016-01-13,1222.0,94.0,Month 4,-87.0,-28.0,840.0,,Sunny,32.0
32.0,D21,29.0,95.0,135.75,37.05,110026.9,D21_017,,41.45,33.85,50.0,no,1156.0,2016-01-16,1225.0,95.0,Month 4,-87.0,-28.0,836.0,,Sunny,32.0
32.0,D21,29.0,95.0,135.75,37.05,110026.9,D21_017,,41.45,33.85,50.0,no,1154.0,2016-01-15,1224.0,95.0,Month 4,-88.0,-29.0,837.0,,Sunny,32.0
32.0,D22,1.0,96.0,-76.45,-30.25,57727.566,D22_009,,-28.15,-31.95,50.0,no,1158.0,2016-01-18,1227.0,96.0,Month 4,-88.0,-26.0,833.0,,Sunny,32.0
32.0,D22,1.0,96.0,-76.45,-30.25,57727.566,D22_009,,-28.15,-31.95,50.0,no,1157.0,2016-01-17,1226.0,96.0,Month 4,-87.0,-24.0,835.0,,Sunny,32.0
32.0,D22,2.0,96.0,-98.45,-27.65,6326.3237,D22_010,,-26.85,-28.25,75.0,no,1158.0,2016-01-18,1227.0,96.0,Month 4,-88.0,-26.0,833.0,,Sunny,32.0
32.0,D22,2.0,96.0,-98.45,-27.65,6326.3237,D22_010,,-26.85,-28.25,75.0,no,1157.0,2016-01-17,1226.0,96.0,Month 4,-87.0,-24.0,835.0,,Sunny,32.0
32.0,D22,3.0,97.0,-91.35,-23.95,1952.1929,D22_011,,-23.45,-24.25,75.0,no,1160.0,2016-01-20,1229.0,97.0,Month 4,-88.0,-26.0,831.0,,Sunny,32.0
32.0,D22,3.0,97.0,-91.35,-23.95,1952.1929,D22_011,,-23.45,-24.25,75.0,no,1159.0,2016-01-19,1228.0,97.0,Month 4,-88.0,-28.0,832.0,,Sunny,32.0
32.0,D22,4.0,97.0,-87.65,-24.55,10767.827,D22_011,,-23.75,-25.35,50.0,no,1160.0,2016-01-20,1229.0,97.0,Month 4,-88.0,-26.0,831.0,,Sunny,32.0
32.0,D22,4.0,97.0,-87.65,-24.55,10767.827,D22_011,,-23.75,-25.35,50.0,no,1159.0,2016-01-19,1228.0,97.0,Month 4,-88.0,-28.0,832.0,,Sunny,32.0
32.0,D22,5.0,98.0,135.05,30.25,22359.359,D22_002,,31.85,29.05,50.0,no,1162.0,2016-01-22,1231.0,98.0,Month 4,-88.0,-26.0,828.0,,Sunny,32.0
32.0,D22,5.0,98.0,135.05,30.25,22359.359,D22_002,,31.85,29.05,50.0,no,1161.0,2016-01-21,1230.0,98.0,Month 4,-88.0,-26.0,830.0,,Sunny,32.0
32.0,D22,5.0,98.0,-82.75,-32.45,29623.414,D22_012,,-30.45,-33.65,75.0,no,1162.0,2016-01-22,1231.0,98.0,Month 4,-88.0,-26.0,828.0,,Sunny,32.0
32.0,D22,5.0,98.0,-82.75,-32.45,29623.414,D22_012,,-30.45,-33.65,75.0,no,1161.0,2016-01-21,1230.0,98.0,Month 4,-88.0,-26.0,830.0,,Sunny,32.0
32.0,D22,6.0,98.0,137.65,35.65,70072.812,D22_002,,38.95,32.85,50.0,no,1162.0,2016-01-22,1231.0,98.0,Month 4,-88.0,-26.0,828.0,,Sunny,32.0
32.0,D22,6.0,98.0,137.65,35.65,70072.812,D22_002,,38.95,32.85,50.0,no,1161.0,2016-01-21,1230.0,98.0,Month 4,-88.0,-26.0,830.0,,Sunny,32.0
32.0,D22,6.0,98.0,-81.55,-30.65,78674.969,D22_012,,-27.95,-32.45,50.0,yes,1162.0,2016-01-22,1231.0,98.0,Month 4,-88.0,-26.0,828.0,,Sunny,32.0
32.0,D22,6.0,98.0,-81.55,-30.65,78674.969,D22_012,,-27.95,-32.45,50.0,yes,1161.0,2016-01-21,1230.0,98.0,Month 4,-88.0,-26.0,830.0,,Sunny,32.0
32.0,D22,7.0,98.0,-102.85,-11.45,25697.748,D22_013,,-9.55,-13.45,50.0,no,1162.0,2016-01-22,1231.0,98.0,Month 4,-88.0,-26.0,828.0,,Sunny,32.0
32.0,D22,7.0,98.0,-102.85,-11.45,25697.748,D22_013,,-9.55,-13.45,50.0,no,1161.0,2016-01-21,1230.0,98.0,Month 4,-88.0,-26.0,830.0,,Sunny,32.0
32.0,D22,8.0,99.0,-18.15,1.35001,108337.94,D22_003,,7.25001,-3.05,100.0,no,1166.0,2016-01-26,1234.0,99.0,Month 4,-88.0,-26.0,824.0,,Sunny,32.0
32.0,D22,8.0,99.0,-18.15,1.35001,108337.94,D22_003,,7.25001,-3.05,100.0,no,1164.0,2016-01-24,1233.0,99.0,Month 4,-88.0,-27.0,826.0,,Sunny,32.0
32.0,D22,8.0,99.0,-18.15,1.35001,108337.94,D22_003,,7.25001,-3.05,100.0,no,1163.0,2016-01-23,1232.0,99.0,Month 4,-88.0,-28.0,827.0,,Sunny,32.0
32.0,D22,9.0,99.0,-88.55,-30.15,19900.766,D22_015,,-29.15,-30.95,100.0,no,1166.0,2016-01-26,1234.0,99.0,Month 4,-88.0,-26.0,824.0,,Sunny,32.0
32.0,D22,9.0,99.0,-88.55,-30.15,19900.766,D22_015,,-29.15,-30.95,100.0,no,1164.0,2016-01-24,1233.0,99.0,Month 4,-88.0,-27.0,826.0,,Sunny,32.0
32.0,D22,9.0,99.0,-88.55,-30.15,19900.766,D22_015,,-29.15,-30.95,100.0,no,1163.0,2016-01-23,1232.0,99.0,Month 4,-88.0,-28.0,827.0,,Sunny,32.0
32.0,D22,9.0,99.0,-91.65,-28.75,15753.604,D22_016,,-27.45,-29.65,75.0,no,1166.0,2016-01-26,1234.0,99.0,Month 4,-88.0,-26.0,824.0,,Sunny,32.0
32.0,D22,9.0,99.0,-91.65,-28.75,15753.604,D22_016,,-27.45,-29.65,75.0,no,1164.0,2016-01-24,1233.0,99.0,Month 4,-88.0,-27.0,826.0,,Sunny,32.0
32.0,D22,9.0,99.0,-91.65,-28.75,15753.604,D22_016,,-27.45,-29.65,75.0,no,1163.0,2016-01-23,1232.0,99.0,Month 4,-88.0,-28.0,827.0,,Sunny,32.0
32.0,D22,9.0,99.0,-92.75,-26.15,11410.708,D22_017,,-25.25,-27.05,100.0,no,1166.0,2016-01-26,1234.0,99.0,Month 4,-88.0,-26.0,824.0,,Sunny,32.0
32.0,D22,9.0,99.0,-92.75,-26.15,11410.708,D22_017,,-25.25,-27.05,100.0,no,1164.0,2016-01-24,1233.0,99.0,Month 4,-88.0,-27.0,826.0,,Sunny,32.0
32.0,D22,9.0,99.0,-92.75,-26.15,11410.708,D22_017,,-25.25,-27.05,100.0,no,1163.0,2016-01-23,1232.0,99.0,Month 4,-88.0,-28.0,827.0,,Sunny,32.0
,,,,,,,,,,,,,1170.0,2016-01-28,1236.0,100.0,Month 4,-87.0,-26.0,822.0,,Sunny,32.0
,,,,,,,,,,,,,1165.0,2016-01-27,1235.0,100.0,Month 4,-88.0,-28.0,824.0,,Sunny,32.0
32.0,D22,14.0,101.0,-74.15,-30.15,46578.184,D22_018,,-28.55,-32.45,50.0,no,1167.0,2016-01-30,1238.0,101.0,Month 4,-87.0,-26.0,819.0,,Sunny,32.0
32.0,D22,14.0,101.0,-74.15,-30.15,46578.184,D22_018,,-28.55,-32.45,50.0,no,1169.0,2016-01-29,1237.0,101.0,Month 4,-88.0,-29.0,820.0,,Sunny,32.0
32.0,D22,15.0,102.0,-70.45,-32.25,38774.582,D22_018,,-29.55,-34.85,75.0,yes,1171.0,2016-02-01,1240.0,102.0,Month 4,-87.0,-24.0,816.0,,Sunny,32.0
32.0,D22,15.0,102.0,-70.45,-32.25,38774.582,D22_018,,-29.55,-34.85,75.0,yes,1168.0,2016-01-31,1239.0,102.0,Month 4,-89.0,-26.0,818.0,,Sunny,32.0
32.0,D22,15.0,102.0,-95.45,-31.85,138809.16,D22_014,,-27.05,-36.55,75.0,yes,1171.0,2016-02-01,1240.0,102.0,Month 4,-87.0,-24.0,816.0,,Sunny,32.0
32.0,D22,15.0,102.0,-95.45,-31.85,138809.16,D22_014,,-27.05,-36.55,75.0,yes,1168.0,2016-01-31,1239.0,102.0,Month 4,-89.0,-26.0,818.0,,Sunny,32.0
32.0,D22,16.0,102.0,-82.75,-33.05,75177.664,D22_019,,-30.45,-35.35,50.0,no,1171.0,2016-02-01,1240.0,102.0,Month 4,-87.0,-24.0,816.0,,Sunny,32.0
32.0,D22,16.0,102.0,-82.75,-33.05,75177.664,D22_019,,-30.45,-35.35,50.0,no,1168.0,2016-01-31,1239.0,102.0,Month 4,-89.0,-26.0,818.0,,Sunny,32.0
32.0,D22,17.0,103.0,135.25,30.55,26060.746,D22_006,,31.85,29.05,50.0,no,1173.0,2016-02-03,1242.0,103.0,Month 4,-87.0,-26.0,815.0,,Sunny,32.0
32.0,D22,17.0,103.0,135.25,30.55,26060.746,D22_006,,31.85,29.05,50.0,no,1172.0,2016-02-02,1241.0,103.0,Month 4,-87.0,-28.0,816.0,,Sunny,32.0
32.0,D22,18.0,103.0,-93.75,-24.35,50531.992,D22_020,,-22.55,-26.15,50.0,no,1173.0,2016-02-03,1242.0,103.0,Month 4,-87.0,-26.0,815.0,,Sunny,32.0
32.0,D22,18.0,103.0,-93.75,-24.35,50531.992,D22_020,,-22.55,-26.15,50.0,no,1172.0,2016-02-02,1241.0,103.0,Month 4,-87.0,-28.0,816.0,,Sunny,32.0
32.0,D22,19.0,104.0,7.25,-0.149994,8751.2275,D22_021,,1.05,-1.35,100.0,no,1175.0,2016-02-05,1244.0,104.0,Month 4,-85.0,-26.0,812.0,,Sunny,32.0
32.0,D22,19.0,104.0,7.25,-0.149994,8751.2275,D22_021,,1.05,-1.35,100.0,no,1174.0,2016-02-04,1243.0,104.0,Month 4,-86.0,-26.0,814.0,,Sunny,32.0
,,,,,,,,,,,,,1177.0,2016-02-08,1247.0,105.0,Month 4,-85.0,-25.0,809.0,,Sunny,32.0
,,,,,,,,,,,,,1178.0,2016-02-07,1246.0,105.0,Month 4,-85.0,-25.0,810.0,,Sunny,32.0
,,,,,,,,,,,,,1176.0,2016-02-06,1245.0,105.0,Month 4,-86.0,-26.0,811.0,,Sunny,32.0
32.0,D22,24.0,106.0,135.45,30.95,58605.047,D22_007,,33.55,28.25,50.0,no,1180.0,2016-02-10,1249.0,106.0,Month 4,-85.0,-32.0,806.0,,Sunny,32.0
32.0,D22,24.0,106.0,135.45,30.95,58605.047,D22_007,,33.55,28.25,50.0,no,1179.0,2016-02-09,1248.0,106.0,Month 4,-86.0,-23.0,807.0,,Sunny,32.0
32.0,D22,25.0,106.0,137.25,33.35,76384.078,D22_007,,36.85,30.35,50.0,no,1180.0,2016-02-10,1249.0,106.0,Month 4,-85.0,-32.0,806.0,,Sunny,32.0
32.0,D22,25.0,106.0,137.25,33.35,76384.078,D22_007,,36.85,30.35,50.0,no,1179.0,2016-02-09,1248.0,106.0,Month 4,-86.0,-23.0,807.0,,Sunny,32.0
32.0,D22,25.0,106.0,-87.55,-29.45,36740.848,D22_023,,-27.55,-31.15,100.0,no,1180.0,2016-02-10,1249.0,106.0,Month 4,-85.0,-32.0,806.0,,Sunny,32.0
32.0,D22,25.0,106.0,-87.55,-29.45,36740.848,D22_023,,-27.55,-31.15,100.0,no,1179.0,2016-02-09,1248.0,106.0,Month 4,-86.0,-23.0,807.0,,Sunny,32.0
32.0,D22,26.0,106.0,-96.55,-25.55,99874.219,D22_024,,-22.95,-29.05,100.0,no,1180.0,2016-02-10,1249.0,106.0,Month 4,-85.0,-32.0,806.0,,Sunny,32.0
32.0,D22,26.0,106.0,-96.55,-25.55,99874.219,D22_024,,-22.95,-29.05,100.0,no,1179.0,2016-02-09,1248.0,106.0,Month 4,-86.0,-23.0,807.0,,Sunny,32.0
32.0,D22,26.0,106.0,-122.75,-11.55,7170.2358,D22_025,,-10.85,-12.15,50.0,no,1180.0,2016-02-10,1249.0,106.0,Month 4,-85.0,-32.0,806.0,,Sunny,32.0
32.0,D22,26.0,106.0,-122.75,-11.55,7170.2358,D22_025,,-10.85,-12.15,50.0,no,1179.0,2016-02-09,1248.0,106.0,Month 4,-86.0,-23.0,807.0,,Sunny,32.0
32.0,D22,27.0,107.0,-88.05,-25.65,20511.85,D22_026,,-24.55,-26.95,50.0,no,1185.0,2016-02-12,1251.0,107.0,Month 4,-85.0,-27.0,803.0,,Sunny,32.0
32.0,D22,27.0,107.0,-88.05,-25.65,20511.85,D22_026,,-24.55,-26.95,50.0,no,1182.0,2016-02-11,1250.0,107.0,Month 4,-85.0,-28.0,804.0,,Sunny,32.0
32.0,D22,27.0,107.0,-17.95,5.85001,130155.85,D22_027,,10.45,0.750008,75.0,no,1185.0,2016-02-12,1251.0,107.0,Month 4,-85.0,-27.0,803.0,,Sunny,32.0
32.0,D22,27.0,107.0,-17.95,5.85001,130155.85,D22_027,,10.45,0.750008,75.0,no,1182.0,2016-02-11,1250.0,107.0,Month 4,-85.0,-28.0,804.0,,Sunny,32.0
32.0,D22,28.0,107.0,-87.85,-29.95,91260.102,D22_026,,-27.25,-32.15,75.0,yes,1185.0,2016-02-12,1251.0,107.0,Month 4,-85.0,-27.0,803.0,,Sunny,32.0
32.0,D22,28.0,107.0,-87.85,-29.95,91260.102,D22_026,,-27.25,-32.15,75.0,yes,1182.0,2016-02-11,1250.0,107.0,Month 4,-85.0,-28.0,804.0,,Sunny,32.0
32.0,D22,28.0,107.0,-73.05,-29.05,54407.406,D22_028,,-27.05,-31.75,75.0,no,1185.0,2016-02-12,1251.0,107.0,Month 4,-85.0,-27.0,803.0,,Sunny,32.0
32.0,D22,28.0,107.0,-73.05,-29.05,54407.406,D22_028,,-27.05,-31.75,75.0,no,1182.0,2016-02-11,1250.0,107.0,Month 4,-85.0,-28.0,804.0,,Sunny,32.0
32.0,D22,29.0,108.0,134.35,29.85,58821.211,D22_008,,32.25,27.85,50.0,no,1181.0,2016-02-14,1253.0,108.0,Month 4,-85.0,-26.0,800.0,,Sunny,32.0
32.0,D22,29.0,108.0,134.35,29.85,58821.211,D22_008,,32.25,27.85,50.0,no,1184.0,2016-02-13,1252.0,108.0,Month 4,-85.0,-31.0,802.0,,Sunny,32.0
32.0,D22,30.0,108.0,-75.45,-32.35,109327.2,D22_029,,-28.55,-35.15,75.0,yes,1181.0,2016-02-14,1253.0,108.0,Month 4,-85.0,-26.0,800.0,,Sunny,32.0
32.0,D22,30.0,108.0,-75.45,-32.35,109327.2,D22_029,,-28.55,-35.15,75.0,yes,1184.0,2016-02-13,1252.0,108.0,Month 4,-85.0,-31.0,802.0,,Sunny,32.0
,,,,,,,,,,,,,1187.0,2016-02-16,1255.0,109.0,Month 4,-84.0,-25.0,798.0,,Sunny,32.0
,,,,,,,,,,,,,1183.0,2016-02-15,1254.0,109.0,Month 4,-84.0,-29.0,799.0,,Sunny,32.0
,,,,,,,,,,,,,1188.0,2016-02-18,1257.0,110.0,Month 4,-84.0,-21.0,794.0,,Sunny,32.0
,,,,,,,,,,,,,1186.0,2016-02-17,1256.0,110.0,Month 4,-84.0,-27.0,797.0,,Sunny,32.0
32.0,F01,3.0,111.0,-85.65,-30.65,6146.1074,F01_001,,-29.55,-31.55,50.0,yes,1190.0,2016-02-20,1259.0,111.0,Month 4,-84.0,-25.0,794.0,,Sunny,32.0
32.0,F01,3.0,111.0,-85.65,-30.65,6146.1074,F01_001,,-29.55,-31.55,50.0,yes,1189.0,2016-02-19,1258.0,111.0,Month 4,-83.0,-23.0,794.0,,Sunny,32.0
32.0,F01,3.0,111.0,135.75,34.85,64984.551,F01_024,,37.25,32.35,50.0,no,1190.0,2016-02-20,1259.0,111.0,Month 4,-84.0,-25.0,794.0,,Sunny,32.0
32.0,F01,3.0,111.0,135.75,34.85,64984.551,F01_024,,37.25,32.35,50.0,no,1189.0,2016-02-19,1258.0,111.0,Month 4,-83.0,-23.0,794.0,,Sunny,32.0
32.0,F01,4.0,111.0,-73.05,-31.75,22910.818,F01_001,,-29.35,-33.05,75.0,no,1190.0,2016-02-20,1259.0,111.0,Month 4,-84.0,-25.0,794.0,,Sunny,32.0
32.0,F01,4.0,111.0,-73.05,-31.75,22910.818,F01_001,,-29.35,-33.05,75.0,no,1189.0,2016-02-19,1258.0,111.0,Month 4,-83.0,-23.0,794.0,,Sunny,32.0
32.0,F01,5.0,112.0,-97.55,-26.05,50843.301,F01_002,,-23.75,-28.65,75.0,no,1193.0,2016-02-23,1262.0,112.0,Month 4,-81.0,-29.0,790.0,,Sunny,32.0
32.0,F01,5.0,112.0,-97.55,-26.05,50843.301,F01_002,,-23.75,-28.65,75.0,no,1192.0,2016-02-22,1261.0,112.0,Month 4,-81.0,-25.0,790.0,,Sunny,32.0
32.0,F01,5.0,112.0,-97.55,-26.05,50843.301,F01_002,,-23.75,-28.65,75.0,no,1191.0,2016-02-21,1260.0,112.0,Month 4,-83.0,-23.0,792.0,,Sunny,32.0
32.0,F01,8.0,113.0,133.75,31.55,86953.188,F01_025,,34.15,29.05,50.0,no,1195.0,2016-02-25,1264.0,113.0,Month 4,-84.0,-27.0,787.0,,Sunny,32.0
32.0,F01,8.0,113.0,133.75,31.55,86953.188,F01_025,,34.15,29.05,50.0,no,1194.0,2016-02-24,1263.0,113.0,Month 4,-84.0,-29.0,788.0,,Sunny,32.0
32.0,F01,9.0,113.0,134.85,34.25,75107.844,F01_025,,37.05,32.35,50.0,yes,1195.0,2016-02-25,1264.0,113.0,Month 4,-84.0,-27.0,787.0,,Sunny,32.0
